NumGRASP , NumLS , strikes, FuncionObjetivo Sin Pesos , FuncionObjetivo Con pesos , Fosforo ,  Peso Fosforo, CantIncUsos, Peso CantIncUsos, CantIncProd, Peso CantIncProd
55 , 8 , 5 , 0.812190 , 0.869546 , 0.687190 , 1.1 , 0.000000 , 0.9090909 , 0.125000 , 0.9090909
55 , 9 , 6 , 0.812190 , 0.869546 , 0.687190 , 1.1 , 0.000000 , 0.9090909 , 0.125000 , 0.9090909
55 , 10 , 7 , 0.812190 , 0.869546 , 0.687190 , 1.1 , 0.000000 , 0.9090909 , 0.125000 , 0.9090909
55 , 11 , 8 , 0.812190 , 0.869546 , 0.687190 , 1.1 , 0.000000 , 0.9090909 , 0.125000 , 0.9090909
56 , 1 , 0 , 1.214401 , 1.214401 , 0.651901 , 1.0 , 0.187500 , 1.0 , 0.375000 , 1.0
56 , 3 , 0 , 1.147827 , 1.060524 , 0.647827 , 0.9090909 , 0.187500 , 1.0 , 0.312500 , 0.9090909
56 , 6 , 1 , 0.867818 , 0.889222 , 0.680318 , 1.1 , 0.000000 , 1.0 , 0.187500 , 0.75131476
56 , 7 , 2 , 0.867818 , 0.889222 , 0.680318 , 1.1 , 0.000000 , 1.0 , 0.187500 , 0.75131476
56 , 8 , 3 , 0.867818 , 0.889222 , 0.680318 , 1.1 , 0.000000 , 1.0 , 0.187500 , 0.75131476
56 , 9 , 4 , 0.867818 , 0.889222 , 0.680318 , 1.1 , 0.000000 , 1.0 , 0.187500 , 0.75131476
56 , 10 , 5 , 0.867818 , 0.889222 , 0.680318 , 1.1 , 0.000000 , 1.0 , 0.187500 , 0.75131476
56 , 11 , 6 , 0.867818 , 0.889222 , 0.680318 , 1.1 , 0.000000 , 1.0 , 0.187500 , 0.75131476
57 , 1 , 0 , 1.042680 , 1.042680 , 0.730179 , 1.0 , 0.000000 , 1.0 , 0.312500 , 1.0
57 , 4 , 0 , 0.935257 , 0.918212 , 0.747757 , 1.0 , 0.000000 , 1.0 , 0.187500 , 0.9090909
57 , 5 , 1 , 0.935257 , 0.918212 , 0.747757 , 1.0 , 0.000000 , 1.0 , 0.187500 , 0.9090909
57 , 6 , 2 , 0.935257 , 0.918212 , 0.747757 , 1.0 , 0.000000 , 1.0 , 0.187500 , 0.9090909
57 , 7 , 3 , 0.935257 , 0.918212 , 0.747757 , 1.0 , 0.000000 , 1.0 , 0.187500 , 0.9090909
57 , 8 , 4 , 0.935257 , 0.918212 , 0.747757 , 1.0 , 0.000000 , 1.0 , 0.187500 , 0.9090909
57 , 9 , 5 , 0.935257 , 0.918212 , 0.747757 , 1.0 , 0.000000 , 1.0 , 0.187500 , 0.9090909
57 , 10 , 6 , 0.935257 , 0.918212 , 0.747757 , 1.0 , 0.000000 , 1.0 , 0.187500 , 0.9090909
57 , 11 , 7 , 1.090629 , 1.067902 , 0.653129 , 1.0 , 0.187500 , 1.0 , 0.250000 , 0.9090909
58 , 1 , 0 , 1.433142 , 1.433142 , 0.683142 , 1.0 , 0.500000 , 1.0 , 0.250000 , 1.0
58 , 3 , 0 , 0.827644 , 0.886545 , 0.702644 , 1.1 , 0.000000 , 0.9090909 , 0.125000 , 0.9090909
58 , 4 , 1 , 0.827644 , 0.886545 , 0.702644 , 1.1 , 0.000000 , 0.9090909 , 0.125000 , 0.9090909
58 , 5 , 2 , 0.827644 , 0.886545 , 0.702644 , 1.1 , 0.000000 , 0.9090909 , 0.125000 , 0.9090909
58 , 6 , 3 , 0.827644 , 0.886545 , 0.702644 , 1.1 , 0.000000 , 0.9090909 , 0.125000 , 0.9090909
58 , 7 , 4 , 0.827644 , 0.886545 , 0.702644 , 1.1 , 0.000000 , 0.9090909 , 0.125000 , 0.9090909
58 , 8 , 5 , 0.827644 , 0.886545 , 0.702644 , 1.1 , 0.000000 , 0.9090909 , 0.125000 , 0.9090909
58 , 9 , 6 , 0.827644 , 0.886545 , 0.702644 , 1.1 , 0.000000 , 0.9090909 , 0.125000 , 0.9090909
58 , 10 , 7 , 0.827644 , 0.886545 , 0.702644 , 1.1 , 0.000000 , 0.9090909 , 0.125000 , 0.9090909
58 , 11 , 8 , 0.827644 , 0.886545 , 0.702644 , 1.1 , 0.000000 , 0.9090909 , 0.125000 , 0.9090909
59 , 1 , 0 , 0.972682 , 0.972682 , 0.660182 , 1.0 , 0.000000 , 1.0 , 0.312500 , 1.0
59 , 3 , 0 , 0.970038 , 0.910262 , 0.657538 , 0.9090909 , 0.000000 , 1.0 , 0.312500 , 1.0
59 , 4 , 1 , 1.106223 , 1.045430 , 0.668723 , 0.9090909 , 0.250000 , 1.0 , 0.187500 , 1.0
59 , 5 , 2 , 1.105243 , 1.044539 , 0.667743 , 0.9090909 , 0.312500 , 1.0 , 0.125000 , 1.0
59 , 7 , 3 , 0.779092 , 0.654208 , 0.654092 , 0.82644624 , 0.000000 , 1.0 , 0.125000 , 0.9090909
59 , 8 , 4 , 0.779092 , 0.654208 , 0.654092 , 0.82644624 , 0.000000 , 1.0 , 0.125000 , 0.9090909
59 , 9 , 5 , 0.779092 , 0.654208 , 0.654092 , 0.82644624 , 0.000000 , 1.0 , 0.125000 , 0.9090909
59 , 10 , 6 , 0.779092 , 0.654208 , 0.654092 , 0.82644624 , 0.000000 , 1.0 , 0.125000 , 0.9090909
59 , 11 , 7 , 0.779092 , 0.654208 , 0.654092 , 0.82644624 , 0.000000 , 1.0 , 0.125000 , 0.9090909
60 , 1 , 0 , 1.131925 , 1.131925 , 0.694425 , 1.0 , 0.000000 , 1.0 , 0.437500 , 1.0
60 , 2 , 0 , 1.131925 , 1.131925 , 0.694425 , 1.0 , 0.000000 , 1.0 , 0.437500 , 1.0
60 , 3 , 1 , 1.131925 , 1.131925 , 0.694425 , 1.0 , 0.000000 , 1.0 , 0.437500 , 1.0
60 , 6 , 2 , 1.037650 , 0.888554 , 0.662650 , 0.82644624 , 0.000000 , 1.0 , 0.375000 , 0.9090909
60 , 8 , 3 , 0.989277 , 0.873516 , 0.676777 , 0.9090909 , 0.000000 , 1.0 , 0.312500 , 0.82644624
60 , 9 , 4 , 1.086283 , 0.983914 , 0.648783 , 0.9090909 , 0.187500 , 1.0 , 0.250000 , 0.82644624
60 , 10 , 5 , 1.086283 , 0.983914 , 0.648783 , 0.9090909 , 0.187500 , 1.0 , 0.250000 , 0.82644624
60 , 11 , 6 , 1.086283 , 0.983914 , 0.648783 , 0.9090909 , 0.187500 , 1.0 , 0.250000 , 0.82644624
61 , 1 , 0 , 0.961529 , 0.961529 , 0.649029 , 1.0 , 0.000000 , 1.0 , 0.312500 , 1.0
61 , 3 , 0 , 0.961274 , 0.902295 , 0.648774 , 0.9090909 , 0.000000 , 1.0 , 0.312500 , 1.0
61 , 4 , 1 , 0.961274 , 0.902295 , 0.648774 , 0.9090909 , 0.000000 , 1.0 , 0.312500 , 1.0
61 , 5 , 2 , 0.961274 , 0.902295 , 0.648774 , 0.9090909 , 0.000000 , 1.0 , 0.312500 , 1.0
61 , 6 , 3 , 0.961274 , 0.902295 , 0.648774 , 0.9090909 , 0.000000 , 1.0 , 0.312500 , 1.0
61 , 10 , 4 , 0.903214 , 0.767119 , 0.653214 , 0.82644624 , 0.000000 , 1.0 , 0.250000 , 0.9090909
61 , 11 , 5 , 0.903214 , 0.767119 , 0.653214 , 0.82644624 , 0.000000 , 1.0 , 0.250000 , 0.9090909
62 , 1 , 0 , 1.016455 , 1.016455 , 0.703955 , 1.0 , 0.000000 , 1.0 , 0.312500 , 1.0
62 , 5 , 0 , 0.901429 , 0.716701 , 0.651429 , 0.75131476 , 0.000000 , 1.0 , 0.250000 , 0.9090909
62 , 6 , 1 , 0.901429 , 0.716701 , 0.651429 , 0.75131476 , 0.000000 , 1.0 , 0.250000 , 0.9090909
62 , 8 , 2 , 0.843252 , 0.696903 , 0.655752 , 0.82644624 , 0.000000 , 1.0 , 0.187500 , 0.82644624
62 , 9 , 3 , 0.843252 , 0.696903 , 0.655752 , 0.82644624 , 0.000000 , 1.0 , 0.187500 , 0.82644624
62 , 10 , 4 , 1.008092 , 0.865675 , 0.695592 , 0.82644624 , 0.187500 , 1.0 , 0.125000 , 0.82644624
62 , 11 , 5 , 1.008092 , 0.865675 , 0.695592 , 0.82644624 , 0.187500 , 1.0 , 0.125000 , 0.82644624
63 , 1 , 0 , 1.315164 , 1.315164 , 0.752664 , 1.0 , 0.187500 , 1.0 , 0.375000 , 1.0
63 , 3 , 0 , 0.953819 , 0.867108 , 0.703819 , 0.9090909 , 0.000000 , 0.9090909 , 0.250000 , 0.9090909
63 , 4 , 1 , 0.953819 , 0.867108 , 0.703819 , 0.9090909 , 0.000000 , 0.9090909 , 0.250000 , 0.9090909
63 , 6 , 2 , 0.829099 , 0.685206 , 0.641599 , 0.82644624 , 0.000000 , 1.0 , 0.187500 , 0.82644624
63 , 7 , 3 , 0.829099 , 0.685206 , 0.641599 , 0.82644624 , 0.000000 , 1.0 , 0.187500 , 0.82644624
63 , 8 , 4 , 0.829099 , 0.685206 , 0.641599 , 0.82644624 , 0.000000 , 1.0 , 0.187500 , 0.82644624
63 , 9 , 5 , 0.829099 , 0.685206 , 0.641599 , 0.82644624 , 0.000000 , 1.0 , 0.187500 , 0.82644624
63 , 10 , 6 , 0.829099 , 0.685206 , 0.641599 , 0.82644624 , 0.000000 , 1.0 , 0.187500 , 0.82644624
63 , 11 , 7 , 0.829099 , 0.685206 , 0.641599 , 0.82644624 , 0.000000 , 1.0 , 0.187500 , 0.82644624
64 , 1 , 0 , 1.772461 , 1.772461 , 0.647461 , 1.0 , 0.750000 , 1.0 , 0.375000 , 1.0
64 , 3 , 0 , 0.931734 , 0.977180 , 0.681734 , 1.1 , 0.000000 , 0.9090909 , 0.250000 , 0.9090909
64 , 4 , 1 , 0.931734 , 0.977180 , 0.681734 , 1.1 , 0.000000 , 0.9090909 , 0.250000 , 0.9090909
64 , 5 , 2 , 0.931734 , 0.977180 , 0.681734 , 1.1 , 0.000000 , 0.9090909 , 0.250000 , 0.9090909
64 , 7 , 3 , 1.099306 , 1.082261 , 0.661806 , 1.0 , 0.250000 , 1.0 , 0.187500 , 0.9090909
64 , 8 , 4 , 1.099306 , 1.082261 , 0.661806 , 1.0 , 0.250000 , 1.0 , 0.187500 , 0.9090909
64 , 9 , 5 , 1.099306 , 1.082261 , 0.661806 , 1.0 , 0.250000 , 1.0 , 0.187500 , 0.9090909
64 , 10 , 6 , 1.099306 , 1.082261 , 0.661806 , 1.0 , 0.250000 , 1.0 , 0.187500 , 0.9090909
64 , 11 , 7 , 1.099306 , 1.082261 , 0.661806 , 1.0 , 0.250000 , 1.0 , 0.187500 , 0.9090909
65 , 1 , 0 , 1.080146 , 1.080146 , 0.767646 , 1.0 , 0.000000 , 1.0 , 0.312500 , 1.0
65 , 2 , 0 , 1.080146 , 1.080146 , 0.767646 , 1.0 , 0.000000 , 1.0 , 0.312500 , 1.0
65 , 7 , 1 , 0.821888 , 0.790803 , 0.696888 , 1.0 , 0.000000 , 1.0 , 0.125000 , 0.75131476
65 , 8 , 2 , 0.821888 , 0.790803 , 0.696888 , 1.0 , 0.000000 , 1.0 , 0.125000 , 0.75131476
65 , 9 , 3 , 0.821888 , 0.790803 , 0.696888 , 1.0 , 0.000000 , 1.0 , 0.125000 , 0.75131476
65 , 10 , 4 , 0.821888 , 0.790803 , 0.696888 , 1.0 , 0.000000 , 1.0 , 0.125000 , 0.75131476
65 , 11 , 5 , 0.821888 , 0.790803 , 0.696888 , 1.0 , 0.000000 , 1.0 , 0.125000 , 0.75131476
66 , 1 , 0 , 0.976477 , 0.976477 , 0.726477 , 1.0 , 0.000000 , 1.0 , 0.250000 , 1.0
66 , 3 , 0 , 0.935865 , 0.873513 , 0.685865 , 0.9090909 , 0.000000 , 1.0 , 0.250000 , 1.0
66 , 4 , 1 , 1.351763 , 1.291376 , 0.664263 , 0.9090909 , 0.437500 , 1.0 , 0.250000 , 1.0
66 , 5 , 2 , 1.351763 , 1.291376 , 0.664263 , 0.9090909 , 0.437500 , 1.0 , 0.250000 , 1.0
66 , 6 , 3 , 1.351763 , 1.291376 , 0.664263 , 0.9090909 , 0.437500 , 1.0 , 0.250000 , 1.0
66 , 7 , 4 , 1.351763 , 1.291376 , 0.664263 , 0.9090909 , 0.437500 , 1.0 , 0.250000 , 1.0
66 , 8 , 5 , 1.351763 , 1.291376 , 0.664263 , 0.9090909 , 0.437500 , 1.0 , 0.250000 , 1.0
66 , 9 , 6 , 1.351763 , 1.291376 , 0.664263 , 0.9090909 , 0.437500 , 1.0 , 0.250000 , 1.0
66 , 10 , 7 , 1.351763 , 1.291376 , 0.664263 , 0.9090909 , 0.437500 , 1.0 , 0.250000 , 1.0
66 , 11 , 8 , 1.351763 , 1.291376 , 0.664263 , 0.9090909 , 0.437500 , 1.0 , 0.250000 , 1.0
67 , 1 , 0 , 0.968627 , 0.968627 , 0.656127 , 1.0 , 0.000000 , 1.0 , 0.312500 , 1.0
67 , 3 , 0 , 1.123631 , 1.066937 , 0.623631 , 0.9090909 , 0.250000 , 1.0 , 0.250000 , 1.0
67 , 4 , 1 , 1.123631 , 1.066937 , 0.623631 , 0.9090909 , 0.250000 , 1.0 , 0.250000 , 1.0
67 , 5 , 2 , 1.123631 , 1.066937 , 0.623631 , 0.9090909 , 0.250000 , 1.0 , 0.250000 , 1.0
67 , 6 , 3 , 1.123631 , 1.066937 , 0.623631 , 0.9090909 , 0.250000 , 1.0 , 0.250000 , 1.0
67 , 7 , 4 , 1.123631 , 1.066937 , 0.623631 , 0.9090909 , 0.250000 , 1.0 , 0.250000 , 1.0
67 , 8 , 5 , 1.123631 , 1.066937 , 0.623631 , 0.9090909 , 0.250000 , 1.0 , 0.250000 , 1.0
67 , 9 , 6 , 1.123631 , 1.066937 , 0.623631 , 0.9090909 , 0.250000 , 1.0 , 0.250000 , 1.0
68 , 1 , 0 , 1.116742 , 1.116742 , 0.741742 , 1.0 , 0.000000 , 1.0 , 0.375000 , 1.0
68 , 3 , 0 , 1.594116 , 1.500333 , 0.656616 , 0.9090909 , 0.562500 , 1.0 , 0.375000 , 0.9090909
68 , 4 , 1 , 1.370639 , 1.280127 , 0.683139 , 0.9090909 , 0.375000 , 1.0 , 0.312500 , 0.9090909
68 , 10 , 2 , 0.813259 , 0.662723 , 0.688259 , 0.82644624 , 0.000000 , 1.0 , 0.125000 , 0.75131476
68 , 11 , 3 , 0.813259 , 0.662723 , 0.688259 , 0.82644624 , 0.000000 , 1.0 , 0.125000 , 0.75131476
69 , 1 , 0 , 1.141171 , 1.141171 , 0.766171 , 1.0 , 0.000000 , 1.0 , 0.375000 , 1.0
69 , 5 , 0 , 0.913386 , 0.809690 , 0.663386 , 0.9090909 , 0.000000 , 1.0 , 0.250000 , 0.82644624
69 , 6 , 1 , 0.913386 , 0.809690 , 0.663386 , 0.9090909 , 0.000000 , 1.0 , 0.250000 , 0.82644624
69 , 7 , 2 , 0.913386 , 0.809690 , 0.663386 , 0.9090909 , 0.000000 , 1.0 , 0.250000 , 0.82644624
69 , 8 , 3 , 0.913386 , 0.809690 , 0.663386 , 0.9090909 , 0.000000 , 1.0 , 0.250000 , 0.82644624
69 , 9 , 4 , 0.913386 , 0.809690 , 0.663386 , 0.9090909 , 0.000000 , 1.0 , 0.250000 , 0.82644624
69 , 10 , 5 , 0.913386 , 0.809690 , 0.663386 , 0.9090909 , 0.000000 , 1.0 , 0.250000 , 0.82644624
70 , 1 , 0 , 1.480898 , 1.480898 , 0.730898 , 1.0 , 0.250000 , 1.0 , 0.500000 , 1.0
70 , 3 , 0 , 1.340456 , 1.241324 , 0.715456 , 0.9090909 , 0.250000 , 1.0 , 0.375000 , 0.9090909
70 , 4 , 1 , 1.340456 , 1.241324 , 0.715456 , 0.9090909 , 0.250000 , 1.0 , 0.375000 , 0.9090909
70 , 12 , 2 , 0.898658 , 0.553979 , 0.648658 , 0.56447387 , 0.000000 , 1.0 , 0.250000 , 0.75131476
71 , 1 , 0 , 0.859367 , 0.859367 , 0.671867 , 1.0 , 0.000000 , 1.0 , 0.187500 , 1.0
71 , 3 , 0 , 0.819095 , 0.761677 , 0.631595 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 1.0
71 , 4 , 1 , 0.819095 , 0.761677 , 0.631595 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 1.0
71 , 5 , 2 , 0.819095 , 0.761677 , 0.631595 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 1.0
71 , 6 , 3 , 0.819095 , 0.761677 , 0.631595 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 1.0
71 , 7 , 4 , 0.819095 , 0.761677 , 0.631595 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 1.0
71 , 8 , 5 , 0.819095 , 0.761677 , 0.631595 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 1.0
71 , 9 , 6 , 0.819095 , 0.761677 , 0.631595 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 1.0
71 , 10 , 7 , 0.819095 , 0.761677 , 0.631595 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 1.0
71 , 11 , 8 , 0.819095 , 0.761677 , 0.631595 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 1.0
72 , 1 , 0 , 1.067122 , 1.067122 , 0.692122 , 1.0 , 0.000000 , 1.0 , 0.375000 , 1.0
72 , 5 , 0 , 0.866459 , 0.772194 , 0.678959 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.82644624
72 , 6 , 1 , 1.161118 , 1.079322 , 0.661118 , 0.9090909 , 0.375000 , 1.0 , 0.125000 , 0.82644624
72 , 7 , 2 , 1.161118 , 1.079322 , 0.661118 , 0.9090909 , 0.375000 , 1.0 , 0.125000 , 0.82644624
72 , 8 , 3 , 1.161118 , 1.079322 , 0.661118 , 0.9090909 , 0.375000 , 1.0 , 0.125000 , 0.82644624
72 , 9 , 4 , 1.161118 , 1.079322 , 0.661118 , 0.9090909 , 0.375000 , 1.0 , 0.125000 , 0.82644624
72 , 10 , 5 , 1.161118 , 1.079322 , 0.661118 , 0.9090909 , 0.375000 , 1.0 , 0.125000 , 0.82644624
72 , 11 , 6 , 1.161118 , 1.079322 , 0.661118 , 0.9090909 , 0.375000 , 1.0 , 0.125000 , 0.82644624
73 , 1 , 0 , 0.950771 , 0.950771 , 0.700771 , 1.0 , 0.000000 , 1.0 , 0.250000 , 1.0
73 , 3 , 0 , 0.944216 , 0.881105 , 0.694216 , 0.9090909 , 0.000000 , 1.0 , 0.250000 , 1.0
73 , 5 , 1 , 0.856217 , 0.723113 , 0.668717 , 0.82644624 , 0.000000 , 1.0 , 0.187500 , 0.9090909
73 , 7 , 2 , 0.850724 , 0.668744 , 0.663224 , 0.75131476 , 0.000000 , 1.0 , 0.187500 , 0.9090909
73 , 8 , 3 , 0.850724 , 0.668744 , 0.663224 , 0.75131476 , 0.000000 , 1.0 , 0.187500 , 0.9090909
73 , 9 , 4 , 0.850724 , 0.668744 , 0.663224 , 0.75131476 , 0.000000 , 1.0 , 0.187500 , 0.9090909
73 , 10 , 5 , 0.850724 , 0.668744 , 0.663224 , 0.75131476 , 0.000000 , 1.0 , 0.187500 , 0.9090909
73 , 11 , 6 , 0.850724 , 0.668744 , 0.663224 , 0.75131476 , 0.000000 , 1.0 , 0.187500 , 0.9090909
74 , 1 , 0 , 1.270655 , 1.270655 , 0.770655 , 1.0 , 0.125000 , 1.0 , 0.375000 , 1.0
74 , 8 , 0 , 0.847886 , 0.591924 , 0.660386 , 0.6830134 , 0.000000 , 1.0 , 0.187500 , 0.75131476
74 , 9 , 1 , 0.847886 , 0.591924 , 0.660386 , 0.6830134 , 0.000000 , 1.0 , 0.187500 , 0.75131476
74 , 10 , 2 , 0.847886 , 0.591924 , 0.660386 , 0.6830134 , 0.000000 , 1.0 , 0.187500 , 0.75131476
74 , 11 , 3 , 0.847886 , 0.591924 , 0.660386 , 0.6830134 , 0.000000 , 1.0 , 0.187500 , 0.75131476
75 , 1 , 0 , 1.057958 , 1.057958 , 0.745458 , 1.0 , 0.000000 , 1.0 , 0.312500 , 1.0
75 , 5 , 0 , 1.042933 , 1.083435 , 0.730433 , 1.1 , 0.125000 , 1.0 , 0.187500 , 0.82644624
75 , 6 , 1 , 1.042933 , 1.083435 , 0.730433 , 1.1 , 0.125000 , 1.0 , 0.187500 , 0.82644624
75 , 7 , 2 , 1.042933 , 1.083435 , 0.730433 , 1.1 , 0.125000 , 1.0 , 0.187500 , 0.82644624
75 , 8 , 3 , 1.042933 , 1.083435 , 0.730433 , 1.1 , 0.125000 , 1.0 , 0.187500 , 0.82644624
75 , 9 , 4 , 1.010095 , 1.041063 , 0.635095 , 1.1 , 0.187500 , 1.0 , 0.187500 , 0.82644624
75 , 10 , 5 , 1.010095 , 1.041063 , 0.635095 , 1.1 , 0.187500 , 1.0 , 0.187500 , 0.82644624
75 , 11 , 6 , 1.010095 , 1.041063 , 0.635095 , 1.1 , 0.187500 , 1.0 , 0.187500 , 0.82644624
76 , 1 , 0 , 1.283797 , 1.283797 , 0.658797 , 1.0 , 0.250000 , 1.0 , 0.375000 , 1.0
76 , 7 , 0 , 0.905913 , 0.890370 , 0.655913 , 1.0 , 0.187500 , 1.0 , 0.062500 , 0.75131476
76 , 8 , 1 , 0.905913 , 0.890370 , 0.655913 , 1.0 , 0.187500 , 1.0 , 0.062500 , 0.75131476
76 , 9 , 2 , 0.905913 , 0.890370 , 0.655913 , 1.0 , 0.187500 , 1.0 , 0.062500 , 0.75131476
76 , 10 , 3 , 0.905913 , 0.890370 , 0.655913 , 1.0 , 0.187500 , 1.0 , 0.062500 , 0.75131476
76 , 11 , 4 , 0.905913 , 0.890370 , 0.655913 , 1.0 , 0.187500 , 1.0 , 0.062500 , 0.75131476
77 , 1 , 0 , 0.798886 , 0.798886 , 0.673886 , 1.0 , 0.000000 , 1.0 , 0.125000 , 1.0
77 , 3 , 0 , 0.793271 , 0.732519 , 0.668271 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 1.0
77 , 4 , 1 , 0.793271 , 0.732519 , 0.668271 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 1.0
77 , 5 , 2 , 0.793271 , 0.732519 , 0.668271 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 1.0
77 , 6 , 3 , 0.793271 , 0.732519 , 0.668271 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 1.0
77 , 7 , 4 , 0.793271 , 0.732519 , 0.668271 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 1.0
77 , 8 , 5 , 0.793271 , 0.732519 , 0.668271 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 1.0
77 , 9 , 6 , 0.793271 , 0.732519 , 0.668271 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 1.0
77 , 10 , 7 , 0.793271 , 0.732519 , 0.668271 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 1.0
77 , 11 , 8 , 0.793271 , 0.732519 , 0.668271 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 1.0
78 , 1 , 0 , 1.047732 , 1.047732 , 0.672732 , 1.0 , 0.125000 , 1.0 , 0.250000 , 1.0
78 , 3 , 0 , 1.047620 , 0.986473 , 0.672620 , 0.9090909 , 0.125000 , 1.0 , 0.250000 , 1.0
78 , 4 , 1 , 1.047620 , 0.986473 , 0.672620 , 0.9090909 , 0.125000 , 1.0 , 0.250000 , 1.0
78 , 5 , 2 , 1.047620 , 0.986473 , 0.672620 , 0.9090909 , 0.125000 , 1.0 , 0.250000 , 1.0
78 , 6 , 3 , 1.095068 , 1.035290 , 0.657569 , 0.9090909 , 0.187500 , 1.0 , 0.250000 , 1.0
78 , 10 , 4 , 0.795327 , 0.657295 , 0.670327 , 0.82644624 , 0.000000 , 1.0 , 0.125000 , 0.82644624
78 , 11 , 5 , 0.795327 , 0.657295 , 0.670327 , 0.82644624 , 0.000000 , 1.0 , 0.125000 , 0.82644624
79 , 1 , 0 , 1.001467 , 1.001467 , 0.751467 , 1.0 , 0.000000 , 1.0 , 0.250000 , 1.0
79 , 3 , 0 , 0.880388 , 0.800353 , 0.692888 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.9090909
79 , 4 , 1 , 0.880388 , 0.800353 , 0.692888 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.9090909
79 , 7 , 2 , 0.796749 , 0.608000 , 0.671749 , 0.75131476 , 0.000000 , 1.0 , 0.125000 , 0.82644624
79 , 8 , 3 , 0.796749 , 0.608000 , 0.671749 , 0.75131476 , 0.000000 , 1.0 , 0.125000 , 0.82644624
79 , 9 , 4 , 0.796749 , 0.608000 , 0.671749 , 0.75131476 , 0.000000 , 1.0 , 0.125000 , 0.82644624
79 , 10 , 5 , 0.796749 , 0.608000 , 0.671749 , 0.75131476 , 0.000000 , 1.0 , 0.125000 , 0.82644624
79 , 11 , 6 , 0.796749 , 0.608000 , 0.671749 , 0.75131476 , 0.000000 , 1.0 , 0.125000 , 0.82644624
80 , 1 , 0 , 1.090377 , 1.090377 , 0.715377 , 1.0 , 0.000000 , 1.0 , 0.375000 , 1.0
80 , 8 , 0 , 0.890334 , 0.857793 , 0.702834 , 1.0 , 0.000000 , 1.0 , 0.187500 , 0.82644624
80 , 9 , 1 , 0.890334 , 0.857793 , 0.702834 , 1.0 , 0.000000 , 1.0 , 0.187500 , 0.82644624
80 , 10 , 2 , 1.200773 , 1.168232 , 0.638273 , 1.0 , 0.375000 , 1.0 , 0.187500 , 0.82644624
80 , 11 , 3 , 1.027315 , 1.005620 , 0.652315 , 1.0 , 0.250000 , 1.0 , 0.125000 , 0.82644624
81 , 1 , 0 , 1.164239 , 1.164239 , 0.789239 , 1.0 , 0.000000 , 1.0 , 0.375000 , 1.0
81 , 4 , 0 , 0.982055 , 0.965010 , 0.794555 , 1.0 , 0.000000 , 1.0 , 0.187500 , 0.9090909
81 , 5 , 1 , 1.032253 , 0.998162 , 0.657253 , 1.0 , 0.000000 , 1.0 , 0.375000 , 0.9090909
81 , 6 , 2 , 1.029664 , 0.995573 , 0.654664 , 1.0 , 0.000000 , 1.0 , 0.375000 , 0.9090909
81 , 8 , 3 , 1.266639 , 1.196944 , 0.641639 , 0.9090909 , 0.500000 , 1.0 , 0.125000 , 0.9090909
81 , 9 , 4 , 1.266639 , 1.196944 , 0.641639 , 0.9090909 , 0.500000 , 1.0 , 0.125000 , 0.9090909
81 , 10 , 5 , 1.266639 , 1.196944 , 0.641639 , 0.9090909 , 0.500000 , 1.0 , 0.125000 , 0.9090909
82 , 1 , 0 , 1.081487 , 1.081487 , 0.768987 , 1.0 , 0.000000 , 1.0 , 0.312500 , 1.0
82 , 2 , 0 , 1.117728 , 1.117728 , 0.742728 , 1.0 , 0.062500 , 1.0 , 0.312500 , 1.0
82 , 4 , 1 , 1.020051 , 1.074329 , 0.770052 , 1.1 , 0.000000 , 1.0 , 0.250000 , 0.9090909
82 , 6 , 2 , 1.014218 , 0.991490 , 0.764218 , 1.0 , 0.000000 , 1.0 , 0.250000 , 0.9090909
82 , 8 , 3 , 1.040956 , 0.946324 , 0.665956 , 0.9090909 , 0.000000 , 1.0 , 0.375000 , 0.9090909
82 , 10 , 4 , 1.214623 , 1.101444 , 0.652123 , 0.82644624 , 0.250000 , 1.0 , 0.312500 , 1.0
83 , 1 , 0 , 0.935571 , 0.935571 , 0.685571 , 1.0 , 0.000000 , 1.0 , 0.250000 , 1.0
83 , 3 , 0 , 0.864117 , 0.785561 , 0.676617 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.9090909
83 , 5 , 1 , 0.909647 , 0.778118 , 0.659647 , 0.82644624 , 0.062500 , 1.0 , 0.187500 , 0.9090909
